2012001,"00:00:00.87","00:00:06.00","1","こないだなんですけれども、一人で電車にわたしが乗ってて。"
2012001,"00:00:06.03","00:00:06.45","2","はい、はい。"
2012001,"00:00:06.56","00:00:08.88","1","目の前に、すごい電車がすいてて。"
2012001,"00:00:09.30","00:00:17.18","1","目の前に年のころでいったら六十五、六ぐらいの夫婦の方が前に座ってられてて。"
2012001,"00:00:18.03","00:00:25.35","1","でー、ちょっとこう電車、結構揺れる、こう、場所に、か、差しかかったぐらいのときに。"
2012001,"00:00:26.51","00:00:30.25","1","こう、がっくんってみんながこうなって、なったときに。"
2012001,"00:00:31.59","00:00:38.46","1","男の人の髪の毛の、髪の毛が同じようにこうがっくんって揺れたときに。"
2012001,"00:00:38.80","00:00:42.94","1","たぶん、あの、かつらやったと思うんやけど。"
2012001,"00:00:43.00","00:00:47.26","1","その、ほ、かつらがちょっと微妙に位置がぐって。"
2012001,"00:00:47.85","00:00:48.73","2","ずれたんですか。"
2012001,"00:00:48.49","00:00:49.30","1","ずれて。"
2012001,"00:00:50.04","00:00:52.47","1","で、初めは、わからなかったんだけど。"
2012001,"00:00:53.54","00:00:58.26","1","あれ、なんかちょっと違うなーと思ってたんだけど、いわ、言われへんしと思って。"
2012001,"00:00:57.65","00:00:58.78","2","うーん、うん、うん。"
2012001,"00:00:58.83","00:01:02.23","1","で、また、ちょっと、ずっとそのまま行って、おじさんも、なんかこう。"
2012001,"00:01:02.58","00:01:07.52","1","髪の毛を、こう、手を、ちょっと、うっとうしいなみたいな感じでやってて。"
2012001,"00:01:07.81","00:01:12.27","1","で、それ、気が付いたらいいのに、またちょっとがっくんと、なんか、電車が動いたときに、また。"
2012001,"00:01:12.66","00:01:16.21","1","ぐって、こう、ずれていって、で。"
2012001,"00:01:16.37","00:01:23.08","1","周りの人が、ちょっとこう、くすくす笑いだすみたいな、気が付くぐらい。"
2012001,"00:01:20.60","00:01:21.95","2","そんなに＠が。"
2012001,"00:01:23.39","00:01:26.75","1","髪の毛が、こう、ちょっとずれ始めて。"
2012001,"00:01:27.24","00:01:34.36","1","で、どうしようかなと思って、でも言うわけにもいけへんしと思って、したときに。"
2012001,"00:01:34.71","00:01:41.06","1","そのご夫婦の方の奥さんが、降りるときに、あんた、ずれとうでって言うて降りはって。"
2012001,"00:01:41.08","00:01:46.44","1","それが、わたしのなかで、もう、出て、降りてからも、一人でずっと。"
2012001,"00:01:45.91","00:01:46.73","2","奥さんが。"
2012001,"00:01:46.89","00:01:48.50","1","奥さんが、あんた、ずれてるー言うて。"
2012001,"00:01:52.45","00:01:55.02","1","何ていっていいかわからへんけど、まー、あの。"
2012001,"00:01:55.19","00:01:59.86","1","おもろすぎと思って、きょう、これを言わしてもらおう思って来ました。"
