2023061,"00:00:00.0","00:00:06.0","1","えっと面白い話にするのはちょっとふきん、不謹慎かもしれないんですけど、ちょっと怖い話でもあります。"
2023061,"00:00:06.0","00:00:10.6","1","えっとー、今、実はちょっと私の母がちょっと体調悪くて、"
2023061,"00:00:10.6","00:00:14.0","1","い、ま、いわゆる介護、みたいなことしてるんですけど、"
2023061,"00:00:14.3","00:00:23.5","1","あのー、まぁちょっと入院していて、あのーもうなんか、今コロナで面会が1日15分とかっていうので、"
2023061,"00:00:23.5","00:00:26.4","1","もう付き添いをさせてくださいって言うのが付き添いベッドを置いて、"
2023061,"00:00:26.6","00:00:31.0","1","あのーその付き添いの人に看取りをしたいから荷物を付けて、"
2023061,"00:00:31.0","00:00:37.0","1","それでまぁそれで、あの、付き添いをしてたんですが、で、母が夜、まぁ、看護師さんが聞きますよね、"
2023061,"00:00:37.0","00:00:42.3","1","で、朝、「どうですかよく寝られましたか?」って「いや、寝られないんです」って、大抵よく寝られないと。"
2023061,"00:00:42.3","00:00:47.0","1","で、まぁ夜起きたり、起きて、一緒に、こう確かにお茶を飲んだりしてたんですけども、"
2023061,"00:00:47.8","00:00:49.9","1","ま、夜寝る、夜寝られないっていつも言うので、"
2023061,"00:00:49.9","00:00:53.0","1","じゃあちょっと、あのー、ま睡眠薬ですかね、"
2023061,"00:00:53.0","00:00:56.2","1","あのちょっと薬を飲んでみましょうか、みたいな感じで処方されて、"
2023061,"00:00:56.7","00:00:58.8","1","あのー"
2023061,"00:00:59.3","00:01:01.4","1","ま、それが原因かどうかはわからないんですけど、"
2023061,"00:01:01.4","00:01:05.0","1","その薬を飲んで、飲んだその夜に、"
2023061,"00:01:05.0","00:01:08.6","1","その夜ぐらいからですかね、"
2023061,"00:01:09.2","00:01:10.0","1","あのー"
2023061,"00:01:10.6","00:01:15.8","1","いわゆるせん妄ってご存知ですかね。せん妄っていう現象が母に出たんですよ。"
2023061,"00:01:12.4","00:01:13.3","2","うんうん"
2023061,"00:01:15.3","00:01:15.8","2","うん、"
2023061,"00:01:16.0","00:01:19.5","1","母ってすごいもう、認知症もないし、すごい頭がしっかりしてるんですけどー、"
2023061,"00:01:19.7","00:01:23.0","1","そのー、まぁ何が原因かわからないんだけれども、"
2023061,"00:01:23.0","00:01:27.6","1","まぁ薬剤が原因とあることもあるし、そうじゃないかもしれないんですけど、"
2023061,"00:01:27.6","00:01:31.0","1","本当に、もう、なんかわけのわからないこと言い始めるんですよ。"
2023061,"00:01:31.0","00:01:34.0","1","で、どう、どうしちゃったのお母さん、とか言う感じで、"
2023061,"00:01:34.2","00:01:35.9","1","それで、あのー、"
2023061,"00:01:35.9","00:01:37.5","1","もう"
2023061,"00:01:38.8","00:01:43.9","1","あの幻覚？幻視とか幻聴とか、ほんと幻聴とかがあったり、"
2023061,"00:01:43.9","00:01:45.2","1","幻視があって"
2023061,"00:01:45.2","00:01:48.9","1","で、なんかずーっと夜喋ってるんですよ。なんか読むみたいにして、"
2023061,"00:01:49.0","00:01:51.0","1","なんかが見えてて、わーっとか喋っていたり、"
2023061,"00:01:51.2","00:01:55.0","1","なんかこう見えてて、そのこうして、本当に怖い、怖い夜で、"
2023061,"00:01:55.6","00:01:57.5","1","それで、あのー、"
2023061,"00:01:57.5","00:02:01.2","1","でも夜ずーっと起きてるので、ま、朝なったら疲れて寝るだろうと思ったら、"
2023061,"00:02:01.2","00:02:03.7","1","昼間もずーっとやってるわけですよ。それを。"
2023061,"00:02:04.0","00:02:08.3","1","で、さすがにまぁ、そのー、夜は、と思ったら、その夜もまたずっとこうやってて、"
2023061,"00:02:08.3","00:02:11.0","1","さすがです、ちょっと怖くて、その話を、"
